error: Oct-11-2022 22:46:42: 	404 ||  Not Found - URL: / -  Method: GET
error: Dec-28-2022 15:00:28: 	500 - Internal Server Error - select `DSNN`.*, `TKNhan`.`hoTen` as `hoTenNguoiNhan`, `NH`.`tenNganHang` as `tenNganHang` from `danhSachNguoiNhan` as `DSNN` inner join `taiKhoan` as `TKNhan` on `DSNN`.`maTaiKhoanNguoiNhan` = `TKNhan`.`maTaiKhoan` inner join `nganHangDoiTac` as `NH` on `DSNN`.`maNganHang` = `NH`.`maNganHang` where `maTaiKhoanNguoiChuyen` = '0969060690' order by `id` asc - Unknown column 'DSNN.maNganHang' in 'on clause' - URL: /danhSachNguoiNhan/getByAccountNumber/0969060690 - Method: GET
error: Dec-28-2022 15:00:29: 	500 - Internal Server Error - select `DSNN`.*, `TKNhan`.`hoTen` as `hoTenNguoiNhan`, `NH`.`tenNganHang` as `tenNganHang` from `danhSachNguoiNhan` as `DSNN` inner join `taiKhoan` as `TKNhan` on `DSNN`.`maTaiKhoanNguoiNhan` = `TKNhan`.`maTaiKhoan` inner join `nganHangDoiTac` as `NH` on `DSNN`.`maNganHang` = `NH`.`maNganHang` where `maTaiKhoanNguoiChuyen` = '0969060690' order by `id` asc - Unknown column 'DSNN.maNganHang' in 'on clause' - URL: /danhSachNguoiNhan/getByAccountNumber/0969060690 - Method: GET
error: Dec-28-2022 15:00:41: 	500 - Internal Server Error - select `DSNN`.*, `TKNhan`.`hoTen` as `hoTenNguoiNhan`, `NH`.`tenNganHang` as `tenNganHang` from `danhSachNguoiNhan` as `DSNN` inner join `taiKhoan` as `TKNhan` on `DSNN`.`maTaiKhoanNguoiNhan` = `TKNhan`.`maTaiKhoan` inner join `nganHangDoiTac` as `NH` on `DSNN`.`maNganHang` = `NH`.`maNganHang` where `maTaiKhoanNguoiChuyen` = '0969060690' order by `id` asc - Unknown column 'DSNN.maNganHang' in 'on clause' - URL: /danhSachNguoiNhan/getByAccountNumber/0969060690 - Method: GET
error: Dec-28-2022 15:00:42: 	500 - Internal Server Error - select `DSNN`.*, `TKNhan`.`hoTen` as `hoTenNguoiNhan`, `NH`.`tenNganHang` as `tenNganHang` from `danhSachNguoiNhan` as `DSNN` inner join `taiKhoan` as `TKNhan` on `DSNN`.`maTaiKhoanNguoiNhan` = `TKNhan`.`maTaiKhoan` inner join `nganHangDoiTac` as `NH` on `DSNN`.`maNganHang` = `NH`.`maNganHang` where `maTaiKhoanNguoiChuyen` = '0969060690' order by `id` asc - Unknown column 'DSNN.maNganHang' in 'on clause' - URL: /danhSachNguoiNhan/getByAccountNumber/0969060690 - Method: GET
info: Dec-28-2022 15:43:00: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:43:01: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`create_at`, `maNganHang`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('2022-12-05 15:57:20.000', 'LTW', '0969060690', '0969060691', 'LE Quy') - Unknown column 'maNganHang' in 'field list' - URL: /danhSachNguoiNhan/ - Method: POST
info: Dec-28-2022 15:43:53: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:43:53: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`create_at`, `idNganHang`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('2022-12-05 15:57:20.000', 'LTW', '0969060690', '0969060691', 'LE Quy') - Incorrect integer value: 'LTW' for column 'idNganHang' at row 1 - URL: /danhSachNguoiNhan/ - Method: POST
info: Dec-28-2022 15:43:58: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:43:58: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`create_at`, `id`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('2022-12-05 15:57:20.000', 'LTW', '0969060690', '0969060691', 'LE Quy') - Incorrect integer value: 'LTW' for column 'id' at row 1 - URL: /danhSachNguoiNhan/ - Method: POST
info: Dec-28-2022 15:45:11: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 15:45:16: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:53:46: 	400 - Internal Server Error - Unexpected token } in JSON at position 136 - URL: /danhSachNguoiNhan/ - Method: POST
info: Dec-28-2022 15:53:50: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:53:51: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`idNganHang`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('2', '0969060690', '0969060691', 'LE Quy') - Field 'create_at' doesn't have a default value - URL: /danhSachNguoiNhan/ - Method: POST
info: Dec-28-2022 15:53:53: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 15:58:05: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:05: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:05 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:58:08: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:08: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:08 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:58:08: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:08: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:08 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:58:12: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:12: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:12 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:58:19: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:19: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:19 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:58:52: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:53: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:52 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:58:56: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:58:56: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 15:58:56 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:59:01: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:59:01: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 15:59:00 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 15:59:49: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 15:59:49: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 15:59:49 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 16:00:50: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 16:00:50: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 16:00:50 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 16:01:38: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 16:01:38: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`create_at`, `idNganHang`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('Wed Dec 28 2022 16:01:38 GMT+0700', 4, '0969060690', 'params', 'Tan') - Incorrect datetime value: 'Wed Dec 28 2022 16:01:38 GMT+0700' for column 'create_at' at row 1 - URL: /danhSachNguoiNhan - Method: POST
info: Dec-28-2022 16:05:08: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 16:34:37: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/4 -  Method: [object Object]
error: Dec-28-2022 16:35:02: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/3 -  Method: [object Object]
error: Dec-28-2022 16:36:32: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/2 -  Method: [object Object]
error: Dec-28-2022 16:36:59: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/2 -  Method: [object Object]
info: Dec-28-2022 16:54:06: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 17:17:13: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 17:18:04: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 17:31:45: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 17:32:06: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 17:32:36: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-28-2022 22:48:33: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
error: Dec-28-2022 22:59:20: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:22: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:23: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:23: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:47: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:51: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:58: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 23:09:12: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:09:14: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:10:43: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:11:07: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:11:08: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:11:20: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
info: Dec-28-2022 23:33:09: 	Method: POST - URL: /danhSachNguoiNhan - Successfully
info: Dec-29-2022 00:33:14: 	Method: PUT - URL: /danhSachNguoiNhan - Successfully
error: Dec-29-2022 00:33:14: 	500 - Internal Server Error - Empty .update() call detected! Update data does not contain any values to update. This will result in a faulty query. Table: danhSachNguoiNhan. Columns: . - URL: /danhSachNguoiNhan/Update/undefined - Method: PUT
info: Dec-29-2022 00:33:17: 	Method: PUT - URL: /danhSachNguoiNhan - Successfully
info: Dec-29-2022 00:34:07: 	Method: PUT - URL: /danhSachNguoiNhan - Successfully
info: Dec-29-2022 00:34:31: 	Method: PUT - URL: /danhSachNguoiNhan - Successfully
info: Dec-29-2022 00:34:46: 	Method: PUT - URL: /danhSachNguoiNhan - Successfully
info: Dec-29-2022 00:34:50: 	Method: PUT - URL: /danhSachNguoiNhan - Successfully
error: Dec-29-2022 16:17:37: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:17:39: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:17:56: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:18:06: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:18:06: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:18:28: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:19:41: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:19:59: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:20:10: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:21:50: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:26:05: 	500 - Internal Server Error - select * from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - Unknown column 'danhSachNguoiNo.maTaiKhoanChuNo' in 'where clause' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:26:35: 	500 - Internal Server Error - select * from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - Unknown column 'danhSachNguoiNo.maTaiKhoanChuNo' in 'where clause' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:27: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `T' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:35: 	500 - Internal Server Error - select *.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:49: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, `DSNN`.* from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - Unknown column 'TK1.hoTenNguoiNo' in 'field list' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:56: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - Unknown column 'TK1.hoTenNguoiNo' in 'field list' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:36:30: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, `danhSachNguoiNo`.* from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` - Unknown column 'TK1.hoTenNguoiNo' in 'field list' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:57:17: 	404 ||  Not Found - URL: /danhSachNguoiNo/1 -  Method: [object Object]
error: Dec-29-2022 16:57:22: 	Method: POST - URL: /danhSachNguoiNo - Message: must have required property 'noiDung'
info: Dec-29-2022 16:57:53: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-29-2022 17:21:47: 	Method: POST - URL: /dangNhap - Successfully
info: Dec-29-2022 22:48:20: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-29-2022 22:49:04: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-29-2022 22:55:24: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:17:35: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:19:39: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:19:55: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:33:07: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:33:14: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:33:17: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:38:46: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:51:06: 	Method: POST - URL: /danhSachNguoiNo - Successfully
info: Dec-30-2022 00:51:07: 	Method: POST - URL: /danhSachNguoiNo - Successfully
error: Dec-30-2022 01:55:46: 	Method: PUT - URL: /danhSachNguoiNo - Message: must have required property 'maTaiKhoanChuNo'
error: Dec-30-2022 01:56:08: 	Method: PUT - URL: /danhSachNguoiNo - Message: must have required property 'maTaiKhoanChuNo'
info: Dec-30-2022 11:23:34: 	Method: POST - URL: /dangNhap - Successfully
error: Dec-30-2022 23:00:17: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:00:55: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:02:12: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:03:12: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
info: Dec-30-2022 23:16:41: 	Method: POST - URL: /danhSachNguoiNo - Successfully
error: Dec-30-2022 23:39:25: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:26: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:26: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:40:00: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
